Q No.,Question,Answer,Domain,Sub-Domain,Model Response
25,একটি আয়তক্ষেত্রের দৈর্ঘ্য ১১.৫ মিটার এবং প্রস্থ ২২ মিটার। আয়তক্ষেত্রের ক্ষেত্রফল কত?,২৫৩,Math,Solid Geometry,"আয়তক্ষেত্রের ক্ষেত্রফল বের করা হয় দৈর্ঘ্য ও প্রস্থকে গুণ করে। 
দৈর্ঘ্য (l) = 11.5 মিটার
প্রস্থ (b) = 22 মিটার

ক্ষেত্রফল (A) = l * b = 11.5 * 22 = 253 মিটার^2

উত্তর: 253"
156,৬ সে.মি. ব্যাসার্ধের একটি ধাতব কঠিন গোলককে গলিয়ে ৩ সে.মি. ব্যাসার্ধের একটি সিলিন্ডার তৈরি করা হল। উৎপন্ন সিলিন্ডারটির উচ্চতা কত সে.মি.?,৩২,Math,Solid Geometry,"একটি গোলকের আয়তন V = (4/3)πr³ দ্বারা দেওয়া হয়, যেখানে r হল গোলকের ব্যাসার্ধ। প্রদত্ত গোলকের ব্যাসার্ধ 6 সে.মি., তাই এর আয়তন হল:

V = (4/3)π(6)³
= (4/3)π(216)
= 288π ঘন সে.মি.

একটি সিলিন্ডারের আয়তন V = πr²h দ্বারা দেওয়া হয়, যেখানে r হল সিলিন্ডারের ব্যাসার্ধ এবং h হল সিলিন্ডারের উচ্চতা। প্রদত্ত সিলিন্ডারটির ব্যাসার্ধ 3 সে.মি., তাই এর আয়তন হল:

V = π(3)²h
= 9πh ঘন সে.মি.

যেহেতু গোলকটিকে গলিয়ে সিলিন্ডারটি তৈরি করা হয়েছে, তাই তাদের আয়তন সমান। অতএব, আ"
211,একটি ছক্কা নিক্ষেপ করলে জোড় আসার অনুকূল ফলাফল কয়টি?,৩,Math,Probability,"একটি ছক্কায় ৬টি ফলাফল থাকে। একটি ছক্কা নির্বাচন করলে জোড় সংখ্যা হল ২, ৪ এবং ৬। তাই, একটি ছক্কায় জোড় সংখ্যা আসার সম্ভাবনা ৩টি।

উত্তর: 3"
261,একটি ছক্কা ও একটি মুদ্রা একসাথে নিক্ষেপ করা হলে ছক্কায় ৩ দ্বারা বিভাজ্য সংখ্যা ও মুদ্রায় যেকোনো পিঠ পাওয়ার সম্ভাবনা কত?,১/৩,Math,Probability,"আসুন ধাপে ধাপে সমস্যার সমাধান করি।

প্রথমে, আমাদের ছক্কায় ৩ দ্বারা বিভাজ্য সংখ্যা পাওয়ার সম্ভাবনা খুঁজে বের করতে হবে। ছক্কায় ৩ দ্বারা বিভাজ্য সংখ্যা হল ৩ এবং ৬। যেহেতু ছক্কায় ৬টি সম্ভাব্য ফলাফল (১, ২, ৩, ৪, ৫, ৬) আছে, তাই ৩ দ্বারা বিভাজ্য সংখ্যা পাওয়ার সম্ভাবনা হল ২/৬ = ১/৩।

এরপর, আমাদের মুদ্রায় যেকোনো পিঠ পাওয়ার সম্ভাবনা খুঁজে বের করতে হবে। মুদ্রায় ২টি সম্ভাব্য ফলাফল (মাথা বা লেজ) আছে। যেহেতু মুদ্রায় যেকোনো পিঠ পাওয়া �"
425,একটি হাইড্রোলিক প্রেসের ছোট ও বড় পিস্টনের ক্ষেত্রফল যথাক্রমে ১০ বর্গ সে.মি. ও ৩৫০ বর্গ সে.মি.। ছোট পিস্টনে ১০০ নিউটন বল প্রয়োগ করলে বড় পিস্টনে কত বল পাওয়া যাবে?,৩৫০০,Physics,Physics,"হাইড্রোলিক প্রেসের ছোট ও বড় পিস্টনের ক্ষেত্রফল যথাক্রমে ১০ বর্গ সে.মি. ও ৩৫০ বর্গ সে.মি.।

ছোট পিস্টনে ১০০ নিউটন বল প্রয়োগ করলে বড় পিস্টনে কত বল পাওয়া যাবে তা খুঁজে বের করতে, আমরা চাপের ধারণা ব্যবহার করতে পারি। চাপ হল একক ক্ষেত্রফলে প্রযুক্ত বল। 

চাপ (P) সূত্র দ্বারা দেওয়া হয়: 
P = F / A

যেখানে, 
F = প্রযুক্ত বল, 
A = ক্ষেত্রফল।

ছোট পিস্টনের ক্ষেত্রে, চাপ হল: 
P = 100 N / 10 cm² = 10 N/cm²

যেহেতু তরলের চাপ সমস্ত দিকে সমান, তাই বড় পিস্টনেও চাপ এ�"
540,প্রমাণ অবস্থায় ০.০১ মোল ক্লোরিন গ্যাসের আয়তন কত?,০.২২,Chemistry,Chemistry,"প্রমাণ অবস্থায় এক মোল গ্যাসের আয়তন ২২.৪ লিটার। 

এখন, আমাদের ০.০১ মোল ক্লোরিন গ্যাসের আয়তন বের করতে হবে। 

এক মোল গ্যাসের আয়তন ২২.৪ লিটার হলে, ০.০১ মোল গ্যাসের আয়তন হবে:
০.০১ মোল * ২২.৪ লিটার/মোল = ০.২২৪ লিটার।

উত্তর: ০.২২৪"
111,২ রেডিয়ানকে ডিগ্রিতে প্রকাশ করলে কত হবে?,১১৪.৫৯,Math,Trigonometry,"একটি পরিপূর্ণ বৃত্তের কেন্দ্র থেকে পরিধি পর্যন্ত যে কোণ হয় তাকে এক রেডিয়ান বলে। আর একটি বৃত্তের ৩৬০ ডিগ্রি সমান এক রেডিয়ান। তাহলে ২ রেডিয়ান হল ২ * (৩৬০/২π) = ১১৪.৫৯ ডিগ্রি।

উত্তর: 114.59"
83,"২ সে.মি. ব্যাসার্ধ বিশিষ্ট বৃত্তের একটি চাপ কেন্দ্রে ৯০ ডিগ্রি কোণ ধারণ করে, চাপটির দৈর্ঘ্য কত সে.মি. (প্রায়)?",৩.১৪,Math,Trigonometry,"প্রদত্ত যে বৃত্তের ব্যাসার্ধ 2 সে.মি. এবং চাপটি কেন্দ্রে 90 ডিগ্রি কোণ ধারণ করে। 

চাপের দৈর্ঘ্য বের করতে, আমরা সূত্রটি ব্যবহার করতে পারি: 

চাপের দৈর্ঘ্য = (কেন্দ্রীয় কোণ / 360) * 2 * π * r 

যেখানে কেন্দ্রীয় কোণ হল চাপ দ্বারা আবদ্ধ কোণ, এবং r হল বৃত্তের ব্যাসার্ধ। 

প্রদত্ত মানগুলি প্রতিস্থাপন করে, আমরা পাই: 

চাপের দৈর্ঘ্য = (90 / 360) * 2 * π * 2 
= (1/4) * 2 * π * 2 
= (1/4) * 4 * π 
= π 

যেহেতু π প্রায় 3.14, তাই চাপের দৈর্ঘ্য প্রায় 3.14 সে.মি. 

উত্তর: 3.14"
52,পৃথিবীর ব্যাসার্ধ ৬৪৪০ কি.মি.। দিনাজপুর ও রংপুর পৃথিবীর কেন্দ্রে ৬ ডিগ্রি কোণ উৎপন্ন করে। দিনাজপুর ও রংপুরের দূরত্ব কত কি.মি.?,৬৭৪.৩৯,Math,Trigonometry,"পৃথিবীর ব্যাসার্ধ ৬৪৪০ কি.মি. এবং দিনাজপুর ও রংপুর পৃথিবীর কেন্দ্রে ৬ ডিগ্রি কোণ উৎপন্ন করে। 

আমরা জানি যে, পৃথিবীপৃষ্ঠে দুটি বিন্দুর মধ্যে দূরত্ব খুঁজে পেতে আমরা নিম্নলিখিত সূত্রটি ব্যবহার করতে পারি:

দূরত্ব = ব্যাসার্ধ * θ

যেখানে θ হল কেন্দ্রীয় কোণ (একক রেডিয়ান)।

প্রথমে, আমাদের ৬ ডিগ্রি কোণকে রেডিয়ানে রূপান্তর করতে হবে:

θ = 6 ডিগ্রি * (π / 180) = 6 * (π / 180) = π / 30 রেডিয়ান

এখন, আমরা দূরত্ব খুঁজে পেতে পারি:

দূরত্ব = ৬৪৪০ * (π / 30) = ("
406,০.২০ মিটার উচ্চতার একটি পাত্রকে পানি দ্বারা পূর্ণ করা হল। পাত্রের নিম্নতলে কত প্যাসকেল চাপ অনুভূত হবে?,১৯৬০,Physics,Physics,"পাত্রের নিম্নতলে অনুভূত চাপ খুঁজে বের করার জন্য, আমরা জলের উচ্চতা এবং জলের ঘনত্ব ব্যবহার করে চাপের সূত্রটি ব্যবহার করতে পারি:

P = ρgh

যেখানে:
P = পাত্রের নিম্নতলে অনুভূত চাপ (প্যাসকেল)
ρ = জলের ঘনত্ব (প্রায় 1000 কেজি/মি৩)
g = মাধ্যাকর্ষণ ত্বরণ (প্রায় 9.8 মি/সেকেন্ড²)
h = জলের উচ্চতা (0.20 মি)

মানগুলি প্লাগ ইন করে, আমরা পাই:

P = 1000 কেজি/মি৩ × 9.8 মি/সেকেন্ড² × 0.20 মি
P = 1960 প্যাসকেল

উত্তর: 1960"
639,একটি বিকারে ০.৫ লিটার দ্রবণে ৫৬ গ্রাম কস্টিক পটাশ দ্রবীভূত রয়েছে। দ্রবণে ১৮.২৫ গ্রাম হাইড্রোক্লোরিক এসিড যুক্ত করলে কি পরিমাণ কস্টিক পটাশ অবশিষ্ট থাকবে?,২৮,Chemistry,Chemistry,"এই সমস্যাটি সমাধান করার জন্য, আমাদের কস্টিক পটাশ (KOH) এবং হাইড্রোক্লোরিক এসিড (HCl) এর মধ্যে বিক্রিয়ার রাসায়নিক সমীকরণ বিবেচনা করতে হবে। এই বিক্রিয়াটি নিম্নরূপ:

KOH + HCl -> KCl + H2O

এই সমীকরণ থেকে, আমরা দেখতে পাচ্ছি যে KOH এবং HCl এর মধ্যে 1:1 মোলার অনুপাতে বিক্রিয়া হয়।

প্রথমে, আমরা প্রাথমিকভাবে দ্রবণে থাকা KOH এর মোল সংখ্যা গণনা করি। KOH এর মোলার ভর 56 গ্রাম/মোল। 

প্রাথমিক KOH = 56 গ্রাম / 56 গ্রাম/মোল = 1 মোল

এরপর, HCl এর মোল সংখ্যা গণনা করা যাক। HCl এর"
591,৬ মোল অ্যামোনিয়া উৎপন্ন করতে কত মোল হাইড্রোজেন প্রয়োজন?,৯ ,Chemistry,Chemistry,"N-এর সাথে H2 এর বিক্রিয়া থেকে অ্যামোনিয়া (NH3) তৈরি হয়। এই বিক্রিয়ার রাসায়নিক সমীকরণ হল:

N2 + 3H2 → 2NH3

এখানে, 1 মোল N2 3 মোল H2 এর সাথে বিক্রিয়া করে 2 মোল NH3 তৈরি করে।

আমাদের 6 মোল NH3 উৎপন্ন করতে হবে। সুতরাং, যদি 2 মোল NH3 তৈরি করতে 3 মোল H2 লাগে, তাহলে 6 মোল NH3 তৈরি করতে কত মোল H2 লাগবে তা আমরা নিম্নলিখিত হিসাবে নির্ধারণ করতে পারি:

6 মোল NH3 * (3 মোল H2 / 2 মোল NH3) = 9 মোল H2

অতএব, 6 মোল অ্যামোনিয়া উৎপন্ন করতে 9 মোল হাইড্রোজেন প্রয়োজন।

উত্�"
632,১০ গ্রাম সোডিয়াম হাইড্রোক্সাইড এর সাথে ৫ গ্রাম কার্বন ডাইঅক্সাইড এর বিক্রিয়া সম্পন্ন করা হলো। উৎপন্ন লবণের পরিমাণ কত গ্রাম?,১২.০৪,Chemistry,Chemistry,"প্রথমে, আমাদের বিক্রিয়ার রাসায়নিক সমীকরণ লিখতে হবে। সোডিয়াম হাইড্রক্সাইড (NaOH) এবং কার্বন ডাইঅক্সাইড (CO2) এর মধ্যে বিক্রিয়া হল:

2NaOH + CO2 → Na2CO3 + H2O

এখন, আমরা বিক্রিয়ার স্টোইচিওমেট্রি বুঝতে পারি। 2 মোল NaOH 1 মোল CO2 এর সাথে বিক্রিয়া করে 1 মোল Na2CO3 (সোডিয়াম কার্বনেট) উৎপন্ন করে।

প্রদত্ত পরিমাণ হল:
- NaOH: 10 গ্রাম
- CO2: 5 গ্রাম

আমাদের প্রথমে এই পরিমাণগুলি মোলে রূপান্তর করতে হবে। মোলার ভর ব্যবহার করে, যেখানে:
- NaOH এর মোলার ভর ≈ 40 গ্রাম/মোল
- CO2 এর"
655,৭৫০ মিলি এ পটাশিয়াম কার্বনেট এর ০.১২৫ মোলার দ্রবণ তৈরী করা হলো। দ্রবণে কত মোল পটাশিয়াম কার্বনেট আছে?,০.০৯,Chemistry,Chemistry,"প্রথমে, আমরা জানি যে মোলারিটি হল এক লিটার দ্রবণে মোলের সংখ্যা। যেহেতু দ্রবণটি ০.১২৫ মোলার, তার মানে এক লিটার (১০০০ মিলি) দ্রবণে ০.১২৫ মোল পটাশিয়াম কার্বনেট থাকবে।

এখন, আমাদের ৭৫০ মিলি দ্রবণে কতটা পটাশিয়াম কার্বনেট আছে তা খুঁজে বের করতে হবে। আমরা অনুপাত ব্যবহার করে এটি গণনা করতে পারি:

(০.১২৫ মোল / ১০০০ মিলি) = x মোল / ৭৫০ মিলি

x এর জন্য সমাধান করা:

x = (০.১২৫ মোল * ৭৫০ মিলি) / ১০০০ মিলি
x = ০.০৯৩৭৫ মোল

সুতরাং, ৭"
531,প্রমাণ তাপমাত্রা ও চাপে ১ গ্রাম নাইট্রোজেনের আয়তন কত?,০.৮০,Chemistry,Chemistry,"নাইট্রোজেন একটি দ্বিপরমাণুক গ্যাস, তাই এর আণবিক সূত্র হল N₂। প্রমাণ তাপমাত্রা ও চাপে, যা সাধারণত 0°C (273.15 K) এবং 1 atm (1013 mbar) হিসাবে ধরা হয়, একটি আদর্শ গ্যাসের আচরণ বিবেচনা করা যেতে পারে।

আদর্শ গ্যাস সমীকরণ হল:

PV = nRT

যেখানে:
P = চাপ (atm)
V = আয়তন (L)
n = মোলের সংখ্যা
R = গ্যাস ধ্রুবক (0.0821 L atm/mol K)
T = তাপমাত্রা (K)

প্রমাণ তাপমাত্রা ও চাপে, আদর্শ গ্যাস সমীকরণটি সরল করা যেতে পারে:

V = (nRT) / P

n = m / M

যেখানে:
m = ভর (g)
M = আণবিক ভর (g/mol)

নাইট্রোজেনের জন্য, আণবিক ভর হল 28 g/mol (14 g/mol প্র�"
337,একটি বস্তুকে ১৯৬ মি./সে. বেগে খাড়া উপরের দিকে নিক্ষেপ করা হল। ১০ সেকেন্ড পরে বেগ কত হবে?,৯৮,Physics,Physics,"প্রথমে, আমাদের বস্তুর গতির সমীকরণ বের করতে হবে। যেহেতু বস্তু খাড়া উপরের দিকে নিক্ষেপ করা হয়েছে, তাই এটি শুধুমাত্র মাধ্যাকর্ষণ শক্তির দ্বারা প্রভাবিত হয়। এই ক্ষেত্রে, মাধ্যাকর্ষণ শক্তির ত্বরণ হল -9.8 m/s^2 (ঋণাত্মক কারণ এটি নিচের দিকে কাজ করে)।

বস্তুর চলার সমীকরণ হল:
v(t) = v0 + at

যেখানে:
- v(t) হল t সময়ে বস্তুর বেগ
- v0 হল প্রাথমিক বেগ (এই ক্ষেত্রে, 196 m/s)
- a হল ত্বরণ (এই ক্ষেত্রে, -9.8 m/s^2)
- t হল সময়

আমরা 10 সেকেন্ড পরে বেগ খুঁজে পেতে চাই, ত"
19,৩০ ডিগ্রি সেলসিয়াস তাপমাত্রা সমান কত ডিগ্রি ফারেনহাইট?,৮৬,Physics,Physics,"সেলসিয়াস থেকে ফারেনহাইটে রূপান্তর করতে সূত্রটি ব্যবহার করা যেতে পারে:

ফারেনহাইট = (সেলসিয়াস * 9/5) + 32

সুতরাং, ৩০ ডিগ্রি সেলসিয়াস কে ফারেনহাইটে রূপান্তর করতে আমরা এই সূত্রটি ব্যবহার করতে পারি:

ফারেনহাইট = (30 * 9/5) + 32
ফারেনহাইট = (270/5) + 32
ফারেনহাইট = 54 + 32
ফারেনহাইট = 86

উত্তর: 86"
645,৫ গ্রাম হাইড্রোজেন গ্যাসের সাথে ৩০ গ্রাম নাইট্রোজেন গ্যাসের বিক্রিয়া করানো হলো। কত মোল নাইট্রোজেন অবশিষ্ট থাকবে?,০.২৩,Chemistry,Chemistry,"৫ গ্রাম হাইড্রোজেন গ্যাসের সাথে ৩০ গ্রাম নাইট্রোজেন গ্যাসের বিক্রিয়া করানো হলো। আমাদের খুঁজে বের করতে হবে কত মোল নাইট্রোজেন অবশিষ্ট থাকবে।

প্রথমে আমাদের নাইট্রোজেন এবং হাইড্রোজেনের আণবিক ভর খুঁজে বের করতে হবে। 

- নাইট্রোজেনের আণবিক ভর: ২৮ গ্রাম/মোল
- হাইড্রোজেনের আণবিক ভর: ২ গ্রাম/মোল

এখন, আমরা প্রদত্ত গ্রামকে মোলে রূপান্তর করব:

- নাইট্রোজেন: ৩০ গ্রাম / ২৮ গ্রাম/মোল = ১.০৭ মোল
- হাইড্রোজেন: ৫ গ্রাম / ২ গ্রাম/মোল = �"
487,ক্যালসিয়াম ফসফেটের ১৩ মোলের আণবিক ভর কত?,৪০৩০,Chemistry,Chemistry,"ক্যালসিয়াম ফসফেটের রাসায়নিক সংকেত হল Ca₃(PO₄)₂। আমরা জানি যে,

- ক্যালসিয়াম (Ca) এর পারমাণবিক ভর প্রায় ৪০.০৮ গ্রাম/মোল,
- ফসফরাস (P) এর পারমাণবিক ভর প্রায় ৩০.৯৭ গ্রাম/মোল,
- অক্সিজেন (O) এর পারমাণবিক ভর প্রায় ১৬.০০ গ্রাম/মোল。

ক্যালসিয়াম ফসফেটের আণবিক ভর গণনা করা যাক:

Ca₃(PO₄)₂ এ,
- Ca এর ভর = ৩ * ৪০.০৮ = ১২০.২৪ গ্রাম/মোল,
- P এর ভর = ২ * ৩০.৯৭ = ৬১.৯৪ গ্রাম/মোল,
- O এর ভর = ৮ * ১৬.০০ = ১২৮.০০ গ্রাম/মোল।

সুতরাং, ক্যালসিয়াম ফসফেটের আ�"
440,৬০ ডিগ্রী সেলসিয়াস তাপমাত্রায় একটি ইস্পাতের বিমের দৈর্ঘ্য ২০ মিটার হলে ১০০ ডিগ্রী সেলসিয়াস তাপমাত্রায় এর দৈর্ঘ্য বৃদ্ধি কত মিটার হবে? ইস্পাতের দৈর্ঘ্য প্রসারণ সহগ ১১.৬ x ১০^-৬ /কেলভিন।,০.৯২,Physics,Physics,"প্রথমে, আমারা দুটি তাপমাত্রার মধ্যে পার্থক্য খুঁজে পাই, যা হল:

শুরুর তাপমাত্রা = 60 ডিগ্রি সেলসিয়াস = 333 কেলভিন
শেষ তাপমাত্রা = 100 ডিগ্রি সেলসিয়াস = 373 কেলভিন
তাপমাত্রা পার্থক্য = 373 K - 333 K = 40 K

দৈর্ঘ্য বৃদ্ধি খুঁজে পেতে, আমরা সূত্রটি ব্যবহার করি:

দৈর্ঘ্য বৃদ্ধি = মূল দৈর্ঘ্য * প্রসারণ সহগ * তাপমাত্রা পার্থক্য
= 20 m * (11.6 x 10^-6 / K) * 40 K
= 20 m * 0.000464
= 0.00928 m

দৈর্ঘ্য বৃদ্ধি প্রায় 0.00928 মিটার।

উত্তর: 0.00928"
577,মিথেনে কার্বনের পরিমাণ কত শতাংশ?,৭৫,Chemistry,Chemistry,"মিথেনের রাসায়নিক সংকেত হল CH₄। আমরা জানি যে মিথেনের মোলার ভর 16.04 গ্রাম/মোল। কার্বনের পারমাণবিক ভর হল 12.01 গ্রাম/মোল এবং হাইড্রোজেনের পারমাণবিক ভর হল 1.008 গ্রাম/মোল।

মিথেনে কার্বনের পরিমাণ গণনা করতে, আমরা কার্বনের ভরকে মিথেনের মোট ভর দিয়ে ভাগ করি এবং 100 দ্বারা গুণ করি:

(12.01 / 16.04) * 100

উত্তরটি হল: 

উত্তর: 74.87"
62,"একটি চাকা ৩.২৫ কি.মি. পথ যেতে ২৫ বার ঘুরে, চাকাটির ব্যাস কত মিটার?",৪১.৩৮,Math,Trigonometry,"একটি চাকা ৩.২৫ কি.মি. পথ যেতে ২৫ বার ঘুরে। চাকাটির ব্যাস বের করতে, আমাদের প্রথমে বুঝতে হবে যে চাকাটি যখন একবার ঘুরে, তখন এটি তার পরিধির সমান দূরত্ব অতিক্রম করে।

যেহেতু চাকাটি ৩.২৫ কি.মি. পথ যেতে ২৫ বার ঘুরে, তাই চাকাটির পরিধি দ্বারা ২৫ গুণ গুণ করলে আমাদের ৩.২৫ কি.মি. পাওয়া উচিত। চাকাটির পরিধি C হলে, আমাদের আছে:

25C = 3.25 কি.মি.

কিন্তু আমরা একটি মিটারে উত্তর খুঁজছি, তাই আমাদের প্রথমে 3.25 কি.মি.কে মিটারে রূপান্তর করতে হবে:

3.25 কি.মি."
624,২৪৯.৫ গ্রাম ব্লু ভিট্রিয়লকে উত্তপ্ত করে ১৫০ গ্রাম সাদা পাউডার পাওয়া গেল। উৎপাদের শতকরা পরিমাণ কত?,৯৪.১০,Chemistry,Chemistry,"আসুন ধাপে ধাপে সমস্যাটি সমাধান করি:

1. প্রথমে, আমাদের বুঝতে হবে যে প্রশ্নটি কী জিজ্ঞাসা করছে। এটি উৎপাদের শতকরা পরিমাণ সম্পর্কে জিজ্ঞাসা করছে, যার মানে আমাদের সাদা পাউডারের পরিমাণ (উৎপাদ) এবং মূল পদার্থ (ব্লু ভিট্রিয়ল) এর পরিমাণের অনুপাত খুঁজে বের করতে হবে।

2. প্রদত্ত তথ্য:
   - ব্লু ভিট্রিয়লের প্রাথমিক পরিমাণ: ২৪৯.৫ গ্রাম
   - উৎপাদিত সাদা পাউডারের পরিমাণ: ১৫০ গ্রাম

3. উৎপাদের শতকরা পরিমাণ গণনা করা:
   - উৎপাদের শতকরা পরিমাণ = (উৎপাদের পরিমাণ / প"
537,প্রমাণ তাপমাত্রা ও চাপে ২ লিটার ক্লোরিন গ্যাসের ভর কত?,৬.৩৩,Chemistry,Chemistry,"ক্লোরিন গ্যাসের আণবিক ভর ৭০.৯ g/mol। প্রমাণ তাপমাত্রা ও চাপে ১ মোল গ্যাসের আয়তন ২২.৪ লিটার। 

আমাদের দেওয়া হয়েছে যে ক্লোরিন গ্যাসের আয়তন ২ লিটার। 

আমরা জানি যে, প্রমাণ তাপমাত্রা ও চাপে ১ মোল গ্যাসের আয়তন ২২.৪ লিটার। 

সুতরাং, ২ লিটার ক্লোরিন গ্যাসের মোল সংখ্যা হল: 
2 লিটার / 22.4 লিটার/মোল = 0.0893 মোল 

এখন, আমরা ক্লোরিন গ্যাসের ভর খুঁজে পেতে পারি: 
ভর = মোল সংখ্যা x আণবিক ভর 
= 0.0893 মোল x 70.9 g/mol 
= 6.33 গ্রাম 

চূড়ান্ত উত্তর: 
**উত্তর: 6.33**"
30,২০০০ মিটার উচ্চতার একটি টাওয়ার থেকে একটি পাথরকে নিচের দিকে ফেলে দেয়া হল। এটি কত সময় পরে ভুমিতে পতিত হবে (অভিকর্ষজ ত্বরণ g = ১০)?,২০,Physics,Physics,"পাথরটি ভুমিতে পতিত হতে যে সময় লাগবে তা আমরা সূত্র s = ut + 0.5gt^2 দিয়ে খুঁজে পেতে পারি, যেখানে s হল ভ্রমণ করা দূরত্ব, u হল প্রাথমিক গতি (যা শূন্য, কারণ পাথরটি নিচের দিকে ফেলে দেওয়া হয়), t হল সময়, এবং g হল অভিকর্ষজ ত্বরণ।

প্রদত্ত যে পাথরটি 2000 মিটার উচ্চতা থেকে ফেলে দেওয়া হয় এবং এটি ভুমিতে পড়ে, তাই আমরা সমীকরণটি লিখতে পারি:

2000 = 0t + 0.5gt^2

যেহেতু প্রাথমিক গতি (u) শূন্য, তাই প্রথম পদটি শূন্য। এখন, g = 10 m/s^2 প্রতিস্থাপন করে, আমরা পা�"
376,"৬০ কেজি ভরের একজন দৌড়বিদের গতিশক্তি ১৯২০ জুল হলে, তার বেগ কত?",৮,Physics,Physics,"গতিশক্তির সূত্র হল \(K = \frac{1}{2}mv^2\), যেখানে \(K\) হল গতিশক্তি, \(m\) হল ভর, এবং \(v\) হল বেগ। এই সমস্যায়, আমাদের দেওয়া হয়েছে যে গতিশক্তি \(K = 1920\) জুল এবং ভর \(m = 60\) কেজি। আমাদের বেগ \(v\) খুঁজে বের করতে হবে।

প্রথমে, আমরা সূত্রটিকে \(v\) এর জন্য সমাধান করি:
\[K = \frac{1}{2}mv^2\]
\[v^2 = \frac{2K}{m}\]
\[v = \sqrt{\frac{2K}{m}}\]

এখন, প্রদত্ত মানগুলি প্রতিস্থাপন করা যাক:
\[v = \sqrt{\frac{2 \times 1920}{60}}\]
\[v = \sqrt{\frac{3840}{60}}\]
\[v = \sqrt{64}\]
\[v = 8\]

সুতরাং, দৌড়বিদের বেগ হল \(8\) মিটার প্রতি সেকেন্ড।

উত্তর: ৮"
224,একটি মুদ্রা ১ বার নিক্ষেপ করলে হেড পাবার সম্ভাবনা ০.৬০। মুদ্রাটি ৩০০ বার নিক্ষেপ করলে কতবার টেল আসতে পারে?,১২০,Math,Probability,"আমরা জানি যে মুদ্রায় হেড পাবার সম্ভাবনা ০.৬০, তাই টেল পাবার সম্ভাবনা হল ১ - ০.৬০ = ০.৪০।

যদি মুদ্রাটি ৩০০ বার নিক্ষেপ করা হয়, তাহলে টেল আসার গড় সংখ্যা হল টেল পাবার সম্ভাবনা (০.৪০) এবং মোট নিক্ষেপের সংখ্যা (৩০০) এর গুণফল।

টেল আসার গড় সংখ্যা = ০.৪০ * ৩০০ = ১২০

সুতরাং, মুদ্রাটি ৩০০ বার নিক্ষেপ করলে টেল আসতে পারে ১২০ বার।

উত্তর: 120"
486,১১ মোল সালফিউরিক এসিডের আণবিক ভর কত?,১০৭৮,Chemistry,Chemistry,"সালফিউরিক এসিডের রাসায়নিক সংকেত H₂SO₄। অর্থাৎ এতে 2টি হাইড্রোজেন (H) পরমাণু, 1টি সালফার (S) পরমাণু এবং 4টি অক্সিজেন (O) পরমাণু থাকে।

আণবিক ভর গণনা করার জন্য আমাদের প্রতিটি উপাদানের পারমাণবিক ভর জানতে হবে। সাধারণত গণনার উদ্দেশ্যে নিম্নলিখিত পারমাণবিক ভরগুলি ব্যবহার করা হয়:

- হাইড্রোজেন (H): 1 গ্রাম/মোল
- সালফার (S): 32 গ্রাম/মোল
- অক্সিজেন (O): 16 গ্রাম/মোল

সালফিউরিক এসিডের আণবিক ভর হিসেব করা যায় এভাবে:

H₂SO₄ এর আণবিক ভর = (2 * হাইড্রোজেন এর পার�"
339,৩৬ কি.মি/ ঘণ্টা বেগে একটি গাড়ি ১ মিনিট পরে ৭২ কি.মি/ ঘণ্টা বেগ হয় এবং আরও ১ মিনিট পরে ১০৮ কি.মি/ ঘণ্টা বেগ প্রাপ্ত হয়। গাড়িটির ত্বরণ কত?,০.১৬,Physics,Physics,"এই সমস্যাটি সমাধান করার জন্য, আমাদের গতি এবং সময়ের পরিবর্তন থেকে গাড়ির ত্বরণ গণনা করতে হবে।

প্রথমত, আমরা গতির পরিবর্তন এবং সময়ের পরিবর্তন লিখে রাখি।

প্রাথমিক গতি (u) = 36 কি.মি/ঘণ্টা = 36 * (1000/3600) মি/সেকেন্ড = 10 মি/সেকেন্ড

পরবর্তী গতি (v1) = 72 কি.মি/ঘণ্টা = 72 * (1000/3600) মি/সেকেন্ড = 20 মি/সেকেন্ড

চূড়ান্ত গতি (v2) = 108 কি.মি/ঘণ্টা = 108 * (1000/3600) মি/সেকেন্ড = 30 মি/সেকেন্ড

সময়ের পরিবর্তন (t) = 1 মিনিট = 60 সেকেন্ড

এখন, আমরা ত্বরণ গণনা করতে পারি।

ত্বরণ = (চূড়"
447,৫ x ১০^-২ ভরের কোন বস্তুর তাপমাত্রা ২০ ডিগ্রী সেলসিয়াস থেকে ১০০ ডিগ্রী সেলসিয়াস এ উন্নীত করতে ১৫২০ জুল তাপ লাগে। বস্তুটির আপেক্ষিক তাপ কত?,৩৮০,Physics,Physics,"Q = mcΔT 

Q = 1520 J
m = 5 x 10^-2 kg
ΔT = 100 - 20 = 80 ডিগ্রি সেলসিয়াস

c = Q / (m * ΔT)
= 1520 / (5 x 10^-2 * 80)
= 1520 / 4
= 380 J/kg°C

উত্তর: 380"
